2020-11-04,14145
2020-11-05,15587
2020-11-06,15577
2020-11-07,14828
2020-11-08,15483
2020-11-09,15327
2020-11-10,15303
2020-11-11,15695
2020-11-12,16294
2020-11-13,16324
2020-11-14,16071
2020-11-15,15953
2020-11-16,16715
2020-11-17,17662
2020-11-18,17774
2020-11-19,17803
2020-11-20,18675
2020-11-21,18687
2020-11-22,18412
2020-11-23,18379
2020-11-24,19152
2020-11-25,18723
2020-11-26,17162
2020-11-27,17127
2020-11-28,17730
2020-11-29,18185
2020-11-30,19698
2020-12-01,18770
2020-12-02,19218
2020-12-03,19433
2020-12-04,18658
2020-12-05,19146
2020-12-06,19379
2020-12-07,19170
2020-12-08,18326
2020-12-09,18546
2020-12-10,18247
2020-12-11,18023
2020-12-12,18808
2020-12-13,19176
2020-12-14,19273
2020-12-15,19434
2020-12-16,21352
2020-12-17,22825
2020-12-18,23127
2020-12-19,23844
2020-12-20,23474
2020-12-21,22728
2020-12-22,23823
2020-12-23,23257
2020-12-24,23736
2020-12-25,24689
2020-12-26,26454
2020-12-27,26261
2020-12-28,27057
2020-12-29,27376
2020-12-30,28868
2020-12-31,28949
2021-01-01,29359
2021-01-02,32193
2021-01-03,32958
2021-01-04,32022
2021-01-05,33991
2021-01-06,36793
2021-01-07,39460
2021-01-08,40599
2021-01-09,40151
2021-01-10,38192
2021-01-11,35544
2021-01-12,34076
2021-01-13,37382
2021-01-14,39175
2021-01-15,36845
2021-01-16,36019
2021-01-17,35839
2021-01-18,36613
2021-01-19,36002
2021-01-20,35476
2021-01-21,30842
2021-01-22,33000
2021-01-23,32088
2021-01-24,32241
2021-01-25,32252
2021-01-26,32502
2021-01-27,30404
2021-01-28,33374
2021-01-29,34301
2021-01-30,34283
2021-01-31,33108
2021-02-01,33515
2021-02-02,35485
2021-02-03,37646
2021-02-04,36982
2021-02-05,38297
2021-02-06,39256
2021-02-07,38852
2021-02-08,46395
2021-02-09,46508
2021-02-10,44836
2021-02-11,47990
2021-02-12,47371
2021-02-13,47168
2021-02-14,48643
2021-02-15,47936
2021-02-16,49169
2021-02-17,52079
2021-02-18,51582
2021-02-19,55906
2021-02-20,55923
2021-02-21,57433
2021-02-22,54111
2021-02-23,48911
2021-02-24,49697
2021-02-25,46928
2021-02-26,46345
2021-02-27,46136
2021-02-28,45164
2021-03-01,49595
2021-03-02,48424
2021-03-03,50395
2021-03-04,48428
2021-03-05,48792
2021-03-06,48855
2021-03-07,50982
2021-03-08,52311
2021-03-09,54879
2021-03-10,55851
2021-03-11,57799
2021-03-12,57265
2021-03-13,61195
2021-03-14,59113
2021-03-15,55791
2021-03-16,56889
2021-03-17,58913
2021-03-18,57656
2021-03-19,58088
2021-03-20,58093
2021-03-21,57383
2021-03-22,54158
2021-03-23,54452
2021-03-24,52325
2021-03-25,51322
2021-03-26,55036
2021-03-27,55862
2021-03-28,55765
2021-03-29,57616
2021-03-30,58771
2021-03-31,58763
2021-04-01,58718
2021-04-02,58977
2021-04-03,57059
2021-04-04,58199
2021-04-05,58993
2021-04-06,57996
2021-04-07,55948
2021-04-08,58077
2021-04-09,58118
2021-04-10,59748
2021-04-11,59978
2021-04-12,59863
2021-04-13,63540
2021-04-14,62980
2021-04-15,63216
2021-04-16,61379
2021-04-17,60041
2021-04-18,56207
2021-04-19,55646
2021-04-20,56483
2021-04-21,53820
2021-04-22,51729
2021-04-23,51143
2021-04-24,50088
2021-04-25,48963
2021-04-26,54020
2021-04-27,55036
2021-04-28,54841
2021-04-29,53560
2021-04-30,57720
2021-05-01,57807
2021-05-02,56603
2021-05-03,57169
2021-05-04,53741
2021-05-05,57441
2021-05-06,56405
2021-05-07,57337
2021-05-08,58840
2021-05-09,58238
2021-05-10,55848
2021-05-11,56695
2021-05-12,49384
2021-05-13,49704
2021-05-14,49839
2021-05-15,46708
2021-05-16,46426
2021-05-17,43541
2021-05-18,42897
2021-05-19,36720
2021-05-20,40717
2021-05-21,37297
2021-05-22,37448
2021-05-23,34679
2021-05-24,38750
2021-05-25,38378
2021-05-26,39249
2021-05-27,38417
2021-05-28,35662
2021-05-29,34584
2021-05-30,35652
2021-05-31,37298
2021-06-01,36687
2021-06-02,37555
2021-06-03,39187
2021-06-04,36851
2021-06-05,35520
2021-06-06,35815
2021-06-07,33578
2021-06-08,33382
2021-06-09,37332
2021-06-10,36649
2021-06-11,37314
2021-06-12,35467
2021-06-13,39022
2021-06-14,40529
2021-06-15,40156
2021-06-16,38336
2021-06-17,38052
2021-06-18,35749
2021-06-19,35513
2021-06-20,35595
2021-06-21,31692
2021-06-22,32496
2021-06-23,33674
2021-06-24,34665
2021-06-25,31594
2021-06-26,32243
2021-06-27,34678
2021-06-28,34475
2021-06-29,35834
2021-06-30,35026
2021-07-01,33543
2021-07-02,33813
2021-07-03,34742
2021-07-04,35298
2021-07-05,33687
2021-07-06,34225
2021-07-07,33867
2021-07-08,32866
2021-07-09,33797
2021-07-10,33510
2021-07-11,34227
2021-07-12,33113
2021-07-13,32728
2021-07-14,32820
2021-07-15,31840
2021-07-16,31394
2021-07-17,31518
2021-07-18,31785
2021-07-19,30837
2021-07-20,29793
2021-07-21,32131
2021-07-22,32298
2021-07-23,33603
2021-07-24,33824
2021-07-25,35391
2021-07-26,37276
2021-07-27,39452
2021-07-28,40003
2021-07-29,40001
2021-07-30,42203
2021-07-31,41553
2021-08-01,39878
2021-08-02,39168
2021-08-03,38130
2021-08-04,39736
2021-08-05,40867
2021-08-06,42795
2021-08-07,44614
2021-08-08,43792
2021-08-09,46284
2021-08-10,45593
2021-08-11,45564
2021-08-12,44403
2021-08-13,47809
2021-08-14,47081
2021-08-15,46991
2021-08-16,45996
2021-08-17,44691
2021-08-18,44723
2021-08-19,46755
2021-08-20,49324
2021-08-21,48875
2021-08-22,49254
2021-08-23,49539
2021-08-24,47714
2021-08-25,48994
2021-08-26,46831
2021-08-27,49064
2021-08-28,48897
2021-08-29,48777
2021-08-30,46992
2021-08-31,47130
2021-09-01,48819
2021-09-02,49274
2021-09-03,49999
2021-09-04,49918
2021-09-05,51768
2021-09-06,52672
2021-09-07,46779
2021-09-08,46061
2021-09-09,46385
2021-09-10,44842
2021-09-11,45161
2021-09-12,46062
2021-09-13,44949
2021-09-14,47077
2021-09-15,48130
2021-09-16,47748
2021-09-17,47282
2021-09-18,48306
2021-09-19,47238
2021-09-20,42870
2021-09-21,40651
2021-09-22,43551
2021-09-23,44869
2021-09-24,42819
2021-09-25,42686
2021-09-26,43203
2021-09-27,42172
2021-09-28,41022
2021-09-29,41536
2021-09-30,43823
2021-10-01,48146
2021-10-02,47666
2021-10-03,48200
2021-10-04,49227
2021-10-05,51469
2021-10-06,55323
2021-10-07,53783
2021-10-08,53914
2021-10-09,54942
2021-10-10,54687
2021-10-11,57477
2021-10-12,56015
2021-10-13,57380
2021-10-14,57345
2021-10-15,61672
2021-10-16,60861
2021-10-17,61527
2021-10-18,62056
2021-10-19,64278
2021-10-20,65979
2021-10-21,62210
2021-10-22,60690
2021-10-23,61312
2021-10-24,60866
2021-10-25,63067
2021-10-26,60310
2021-10-27,58438
2021-10-28,60582
2021-10-29,62242
2021-10-30,61840
2021-10-31,61309
2021-11-01,60915
2021-11-02,63221
2021-11-03,62918
2021-11-04,61412
2021-11-05,60974
2021-11-06,61483
2021-11-07,63273
2021-11-08,67527
2021-11-09,66904
2021-11-10,64932
2021-11-11,64806
2021-11-12,64134
2021-11-13,64398
2021-11-14,65508
2021-11-15,63597
2021-11-16,60089
2021-11-17,60367
2021-11-18,56955
2021-11-19,58083
2021-11-20,59717
2021-11-21,58714
2021-11-22,56308
2021-11-23,57573
2021-11-24,57171
2021-11-25,58935
2021-11-26,53730
2021-11-27,54765
2021-11-28,57291
2021-11-29,57794
2021-11-30,56882
2021-12-01,57210
2021-12-02,56496
2021-12-03,53631
2021-12-04,49195
2021-12-05,49405
2021-12-06,50562
2021-12-07,50595
2021-12-08,50473
2021-12-09,47596
2021-12-10,47137
2021-12-11,49314
2021-12-12,50081
2021-12-13,46703
2021-12-14,48366
2021-12-15,48871
2021-12-16,47628
2021-12-17,46172
2021-12-18,46856
2021-12-19,46704
2021-12-20,46895
2021-12-21,48902
2021-12-22,48599
2021-12-23,50801
2021-12-24,50786
2021-12-25,50406
2021-12-26,50779
2021-12-27,50678
2021-12-28,47545
2021-12-29,46461
2021-12-30,47123
2021-12-31,46219
2022-01-01,47738
2022-01-02,47311
2022-01-03,46430
2022-01-04,45837
2022-01-05,43425
2022-01-06,43097
2022-01-07,41546
2022-01-08,41672
2022-01-09,41848
2022-01-10,41832
2022-01-11,42733
2022-01-12,43901
2022-01-13,42560
2022-01-14,43073
2022-01-15,43097
2022-01-16,43079
2022-01-17,42209
2022-01-18,42364
2022-01-19,41677
2022-01-20,40715
2022-01-21,36475
2022-01-22,35075
2022-01-23,36269
2022-01-24,36686
2022-01-25,36950
2022-01-26,36800
2022-01-27,37164
2022-01-28,37745
2022-01-29,38170
2022-01-30,37917
2022-01-31,38498
2022-02-01,38709
2022-02-02,36890
2022-02-03,37287
2022-02-04,41567
2022-02-05,41412
2022-02-06,42392
2022-02-07,43833
2022-02-08,44038
2022-02-09,44388
2022-02-10,43521
2022-02-11,42388
2022-02-12,42205
2022-02-13,42061
2022-02-14,42550
2022-02-15,44544
2022-02-16,43883
2022-02-17,40552
2022-02-18,40000
2022-02-19,40090
2022-02-20,38355
2022-02-21,37017
2022-02-22,38248
2022-02-23,37224
2022-02-24,38339
2022-02-25,39209
2022-02-26,39115
2022-02-27,37689
2022-02-28,43188
2022-03-01,44420
2022-03-02,43912
2022-03-03,42463
2022-03-04,39142
2022-03-05,39395
2022-03-06,38403
2022-03-07,38024
2022-03-08,38744
2022-03-09,41929
2022-03-10,39416
2022-03-11,38730
2022-03-12,38814
2022-03-13,37792
2022-03-14,39671
2022-03-15,39285
2022-03-16,41118
2022-03-17,40914
2022-03-18,41767
2022-03-19,42233
2022-03-20,41276
2022-03-21,41022
2022-03-22,42373
2022-03-23,42912
2022-03-24,44013
2022-03-25,44331
2022-03-26,44548
2022-03-27,46859
2022-03-28,47105
2022-03-29,47449
2022-03-30,47075
2022-03-31,45525
2022-04-01,46297
2022-04-02,45811
2022-04-03,46407
2022-04-04,46629
2022-04-05,45506
2022-04-06,43173
2022-04-07,43448
2022-04-08,42275
2022-04-09,42767
2022-04-10,42138
2022-04-11,39497
2022-04-12,40078
2022-04-13,41133
2022-04-14,39936
2022-04-15,40560
2022-04-16,40382
2022-04-17,39703
2022-04-18,40803
2022-04-19,41503
2022-04-20,41368
2022-04-21,40482
2022-04-22,39709
2022-04-23,39418
2022-04-24,39464
2022-04-25,40427
2022-04-26,38113
2022-04-27,39243
2022-04-28,39748
2022-04-29,38581
2022-04-30,37650
2022-05-01,38461
2022-05-02,38514
2022-05-03,37718
2022-05-04,39688
2022-05-05,36544
2022-05-06,36009
2022-05-07,35468
2022-05-08,34060
2022-05-09,30095
2022-05-10,31007
2022-05-11,29068
2022-05-12,28976
2022-05-13,29284
2022-05-14,30080
2022-05-15,31308
2022-05-16,29849
2022-05-17,30437
2022-05-18,28683
2022-05-19,30305
2022-05-20,29178
2022-05-21,29434
2022-05-22,30286
2022-05-23,29093
2022-05-24,29648
2022-05-25,29540
2022-05-26,29203
2022-05-27,28601
2022-05-28,29027
2022-05-29,29465
2022-05-30,31723
2022-05-31,31793
2022-06-01,29798
2022-06-02,30455
2022-06-03,29700
2022-06-04,29864
2022-06-05,29913
2022-06-06,31367
2022-06-07,31128
2022-06-08,30201
2022-06-09,30097
2022-06-10,29083
2022-06-11,28403
2022-06-12,26606
2022-06-13,22448
2022-06-14,22157
2022-06-15,22577
2022-06-16,20386
2022-06-17,20444
2022-06-18,18986
2022-06-19,20577
2022-06-20,20572
2022-06-21,20720
2022-06-22,19965
2022-06-23,21100
2022-06-24,21226
2022-06-25,21489
2022-06-26,21043
2022-06-27,20730
2022-06-28,20278
2022-06-29,20111
2022-06-30,19926
2022-07-01,19262
2022-07-02,19243
2022-07-03,19309
2022-07-04,20215
2022-07-05,20200
2022-07-06,20561
2022-07-07,21637
2022-07-08,21611
2022-07-09,21587
2022-07-10,20847
2022-07-11,19963
2022-07-12,19330
2022-07-13,20250
2022-07-14,20586
2022-07-15,20825
2022-07-16,21209
2022-07-17,20785
2022-07-18,22525
2022-07-19,23410
2022-07-20,23215
2022-07-21,23153
2022-07-22,22675
2022-07-23,22460
2022-07-24,22582
2022-07-25,21301
2022-07-26,21248
2022-07-27,22958
2022-07-28,23850
2022-07-29,23774
2022-07-30,23634
2022-07-31,23303
2022-08-01,23271
2022-08-02,22988
2022-08-03,22820
2022-08-04,22612
2022-08-05,23308
2022-08-06,22944
2022-08-07,23175
2022-08-08,23816
2022-08-09,23146
2022-08-10,23962
2022-08-11,23935
2022-08-12,24398
2022-08-13,24442
2022-08-14,24302
2022-08-15,24101
2022-08-16,23856
2022-08-17,23338
2022-08-18,23203
2022-08-19,20831
2022-08-20,21138
2022-08-21,21517
2022-08-22,21416
2022-08-23,21517
2022-08-24,21365
2022-08-25,21565
2022-08-26,20249
2022-08-27,20033
2022-08-28,19550
2022-08-29,20295
2022-08-30,19792
2022-08-31,20043
2022-09-01,20126
2022-09-02,19952
2022-09-03,19831
2022-09-04,19999
2022-09-05,19793
2022-09-06,18786
2022-09-07,19281
2022-09-08,19317
2022-09-09,21365
2022-09-10,21650
2022-09-11,21834
2022-09-12,22395
2022-09-13,20175
2022-09-14,20222
2022-09-15,19701
2022-09-16,19802
2022-09-17,20113
2022-09-18,19418
2022-09-19,19538
2022-09-20,18872
2022-09-21,18489
2022-09-22,19404
2022-09-23,19293
2022-09-24,18925
2022-09-25,18803
2022-09-26,19225
2022-09-27,19081
2022-09-28,19411
2022-09-29,19593
2022-09-30,19423
2022-10-01,19311
2022-10-02,19052
2022-10-03,19628
2022-10-04,20340
2022-10-05,20157
2022-10-06,19956
2022-10-07,19531
2022-10-08,19415
2022-10-09,19441
2022-10-10,19134
2022-10-11,19059
2022-10-12,19154
2022-10-13,19379
2022-10-14,19181
2022-10-15,19068
2022-10-16,19261
2022-10-17,19548
2022-10-18,19328
2022-10-19,19123
2022-10-20,19042
2022-10-21,19162
2022-10-22,19204
2022-10-23,19571
2022-10-24,19331
2022-10-25,20082
2022-10-26,20769
2022-10-27,20292
2022-10-28,20594
2022-10-29,20809
2022-10-30,20626
2022-10-31,20496
2022-11-01,20483
2022-11-02,20154
2022-11-03,20206
2022-11-04,21145
2022-11-05,21301
2022-11-06,20916
2022-11-07,20589
2022-11-08,18527
2022-11-09,15886
2022-11-10,17589
2022-11-11,17049
2022-11-12,16795
2022-11-13,16324
2022-11-14,16613
2022-11-15,16895
2022-11-16,16540
2022-11-17,16691
2022-11-18,16638
2022-11-19,16699
2022-11-20,16286
2022-11-21,15776
2022-11-22,16212
2022-11-23,16623
2022-11-24,16601
2022-11-25,16512
2022-11-26,16456
2022-11-27,16425
2022-11-28,16211
2022-11-29,16440
2022-11-30,17163
2022-12-01,16972
2022-12-02,17093
2022-12-03,16884
2022-12-04,17112
2022-12-05,16966
2022-12-06,17089
2022-12-07,16835
2022-12-08,17225
2022-12-09,17125
2022-12-10,17127
2022-12-11,17093
2022-12-12,17210
2022-12-13,17778
2022-12-14,17796
2022-12-15,17356
2022-12-16,16629
2022-12-17,16777
2022-12-18,16741
2022-12-19,16441
2022-12-20,16902
2022-12-21,16831
2022-12-22,16820
2022-12-23,16779
2022-12-24,16837
2022-12-25,16831
2022-12-26,16918
2022-12-27,16706
2022-12-28,16546
2022-12-29,16636
2022-12-30,16607
2022-12-31,16537
